Id,SalePrice
1690,188867.56117775428
1691,184546.43106388213
1692,259893.64849484595
1693,170311.0006915648
1694,183273.96772751742
1695,170280.0358903647
1696,267301.6382879637
1697,174310.44115311003
1698,378179.1693653275
1699,340876.04638102575
1700,242728.92456063212
1701,261085.15053733223
1702,240627.38727798773
1703,248715.96036499678
1704,280211.8022846466
1705,237085.9864035866
1706,311889.21864093706
1707,214917.98020125902
1708,206729.17471644178
1709,270074.80163281056
1710,222117.46515942636
1711,259664.09618586113
1712,249645.96844856086
1713,284240.4680488631
1714,245478.70036243275
1715,196400.76316114937
1716,184195.32884727587
1717,167400.09381515736
1718,133914.6765688518
1719,197690.3140434662
1720,241797.49658072414
1721,165247.78325089227
1722,117147.55683483489
1723,159519.82169353642
1724,203730.62984745583
1725,242478.80412850517
1726,183532.9597332536
1727,158857.7434432147
1728,181962.2126284215
1729,165565.33189860935
1730,147435.64507423664
1731,118271.07280920947
1732,130381.31073913538
1733,111925.89149810455
1734,116202.0561308046
1735,134156.38106885078
1736,121689.12471432843
1737,284592.543763697
1738,243872.1714466965
1739,250621.9060271714
1740,209410.34577940925
1741,181258.30572134914
1742,170134.7479519913
1743,174440.32639363027
1744,327202.0387786709
1745,221894.07762607254
1746,169412.16091045336
1747,212674.24302876648
1748,221960.58179188392
1749,157893.6711582631
1750,129019.48572136064
1751,247023.17326574455
1752,120251.4125303225
1753,144914.10576945034
1754,178738.43899773262
1755,171947.53692066422
1756,132107.80204429931
1757,119615.1506267924
1758,143681.5674261968
1759,147885.68165134813
1760,180434.89657204537
1761,140008.42809114646
1762,171683.96699586356
1763,169806.89744865912
1764,119303.8803444506
1765,160955.1501065946
1766,179167.73862393465
1767,218362.40733153626
1768,147787.41968467817
1769,180353.25687663758
1770,149288.99986169612
1771,134411.5410322895
1772,142673.87825012743
1773,131779.20347365824
1774,133807.57329361635
1775,143146.94789757987
1776,116817.7587172123
1777,119937.19979491568
1778,139374.99319826398
1779,110326.95280633509
1780,178934.4659649133
1781,132123.7467416512
1782,84177.99259938182
1783,149514.61076109932
1784,99074.81510873702
1785,117704.7524139262
1786,140182.62194340272
1787,154098.30239603194
1788,53069.38179729178
1789,88673.34038776458
1790,71438.76629635139
1791,170262.33289491062
1792,156351.99190761783
1793,131094.95862720287
1794,145832.25872028552
1795,138123.17255897287
1796,121958.78686719906
1797,97143.79606688283
1798,126045.60124055746
1799,118843.32304184488
1800,131494.55114924264
1801,134694.8877716827
1802,135738.7195723328
1803,151076.31160259512
1804,142947.6342250278
1805,139446.25173612725
1806,116263.7439651011
1807,128915.4484459953
1808,105012.18229460313
1809,119728.91598632287
1810,131952.3117011453
1811,97238.22325860136
1812,100163.31494922921
1813,117247.01058160349
1814,93759.96009469285
1815,57664.2608319087
1816,94962.09450813451
1817,107050.19521665291
1818,144278.41062106623
1819,122963.04158005722
1820,57710.349268281665
1821,106118.83388420213
1822,149829.18834374883
1823,54789.54537100452
1824,133651.56243498062
1825,132925.66616097203
1826,95962.75974318251
1827,100511.1695427394
1828,135777.12629237847
1829,113009.79215840026
1830,136155.26310899097
1831,146006.53676081952
1832,89991.32629668439
1833,133590.13186134564
1834,119808.62663955687
1835,134014.0447204237
1836,122548.90732189264
1837,91994.93721926154
1838,128794.7995028546
1839,90261.39546627457
1840,160073.56292200187
1841,154024.16741293168
1842,84496.77547162493
1843,133724.82441254857
1844,138092.71140168715
1845,147270.87539004584
1846,149525.88307805246
1847,156185.8422539904
1848,61201.21180016782
1849,103388.85565295022
1850,116350.17919017044
1851,150065.38134236817
1852,120250.92312554574
1853,137394.34284010765
1854,161118.82105339994
1855,152991.09304265183
1856,224469.91363400692
1857,144675.0839533724
1858,135369.47337589387
1859,118183.78038340261
1860,150529.7371707842
1861,116947.09754746189
1862,288200.5825833997
1863,259747.5899226193
1864,259747.5899226193
1865,336341.66111350147
1866,345294.94629373116
1867,227162.82444227696
1868,328218.50012024504
1869,203040.62181794518
1870,222508.32963809295
1871,242123.78494364058
1872,166717.1975232505
1873,265654.7408648941
1874,145775.33444609444
1875,195644.23037209915
1876,196245.36027506055
1877,209154.41738040006
1878,188386.37439268493
1879,136132.3249540206
1880,138935.35457955254
1881,241765.45282540546
1882,256545.83822420717
1883,189183.8104405467
1884,203421.3193612099
1885,244622.17938848113
1886,280935.3983188452
1887,210770.2601141642
1888,275492.20112015266
1889,162397.5124004555
1890,115419.19193056201
1891,134150.4827296895
1892,97575.84569211432
1893,134616.29334433828
1894,119163.25870458722
1895,130084.73215199457
1896,119931.76796966286
1897,105422.73391555264
1898,111181.47144302324
1899,150817.66063097058
1900,145533.3243513149
1901,177617.6488670342
1902,144069.9099829807
1903,220305.85799365517
1904,146665.1046465876
1905,210455.04239858536
1906,179876.3537470156
1907,192829.13652366097
1908,102111.51821893331
1909,136766.95851106534
1910,117340.44025854996
1911,206000.1273245145
1912,331897.6623449421
1913,132122.1294574196
1914,58338.379073345895
1915,341992.5479292333
1916,69490.49894743941
1917,257166.51962791628
1918,144338.41064720222
1919,177089.44904090435
1920,148377.06010136293
1921,542846.3045183073
1922,299491.1276696072
1923,211166.71766870553
1924,246933.99489712185
1925,199530.53853579046
1926,377816.9235497058
1927,138544.7689605938
1928,155099.7401012128
1929,121780.38871458507
1930,130135.03483694242
1931,146508.07521990835
1932,141062.47129754044
1933,183647.25308566607
1934,181660.76047761657
1935,169359.603642692
1936,185753.01595732922
1937,183614.32029071974
1938,181247.75174314532
1939,244256.7004603714
1940,179999.01237073838
1941,160576.66036562787
1942,185568.38324195254
1943,205666.09340064882
1944,320441.9319474881
1945,400693.10452792497
1946,150833.95321359826
1947,330967.1917284839
1948,154296.4479511289
1949,252983.53740291903
1950,184757.80751023997
1951,268290.3090295652
1952,223894.20031409967
1953,157963.48557059333
1954,170508.52197441386
1955,133264.50522527736
1956,304972.4014180834
1957,147523.05249112393
1958,338452.95578329946
1959,138272.93300174794
1960,119498.39680465718
1961,121625.09813027205
1962,98164.01496150852
1963,108890.83075671137
1964,109758.18609468442
1965,148473.61583862302
1966,145738.91941231184
1967,293604.8813490818
1968,525210.7003355075
1969,461550.7691292668
1970,352036.62203668227
1971,546151.5156522214
1972,325284.89985381416
1973,260361.62628180938
1974,346131.42068845144
1975,461629.09394447814
1976,271987.84703599295
1977,335210.4357219199
1978,364466.0300106619
1979,327012.06422091695
1980,196135.7882335675
1981,352708.35648939165
1982,228945.35134272947
1983,202925.10015466288
1984,168445.92578114127
1985,226729.01936465062
1986,209481.77860634468
1987,184166.17631573268
1988,173431.49618075494
1989,195046.55115385487
1990,213053.05510638273
1991,245505.22370710567
1992,211143.29376604556
1993,171989.21096642973
1994,231990.4686074377
1995,184034.57488174195
1996,246133.1044853177
1997,293503.61607754487
1998,319140.60553401517
1999,257178.5726392451
2000,317247.05306462036
2001,277846.7396324639
2002,258311.51461909828
2003,264877.3856182728
2004,267247.13815412624
2005,217617.5904038034
2006,224254.21090850598
2007,256243.09459867506
2008,209562.5207538806
2009,206207.11175692818
2010,193172.5570402483
2011,134720.37639205708
2012,165852.75173547125
2013,177759.23760582798
2014,183850.87123592148
2015,206729.35931770204
2016,194210.32722293976
2017,186222.45114584028
2018,121426.2065382832
2019,132754.55308948553
2020,99441.19543505416
2021,104493.1545539613
2022,180047.19298215196
2023,142782.63354963367
2024,248946.00441220112
2025,373541.3653568843
2026,165872.75824588063
2027,156080.71547051115
2028,149057.87368320243
2029,168170.96583653084
2030,268307.16433919594
2031,237159.0896166126
2032,249893.90737224725
2033,266172.3988383586
2034,165876.7862514169
2035,219598.47923742986
2036,194844.87602411152
2037,198633.064740535
2038,284433.4376755116
2039,236613.37852550877
2040,243931.48084751665
2041,313072.64786018775
2042,202841.55576236968
2043,178114.82407783446
2044,154039.6630491766
2045,237842.06525996947
2046,139702.8594682884
2047,147184.277517467
2048,140300.99585982022
2049,131631.2204571827
2050,183470.00633355184
2051,97115.51777197923
2052,118132.93222043155
2053,149724.49255371036
2054,80569.774739191
2055,157388.8089390073
2056,140901.0407993001
2057,117594.02692718946
2058,216029.81892902427
2059,134133.3912233347
2060,183594.27481174722
2061,178208.45920079356
2062,133434.4381933876
2063,119461.27759695641
2064,147020.71875703832
2065,119314.6115552102
2066,157972.66814068978
2067,102341.22696396115
2068,135960.9807838341
2069,77894.0226433019
2070,104047.3702011188
2071,91451.39197501245
2072,133859.87407921284
2073,146692.59003232824
2074,192087.3237480674
2075,142622.5634532355
2076,117304.04985845773
2077,156209.83143410736
2078,133347.09691861627
2079,129447.42543714416
2080,118262.63366774011
2081,132766.81587047587
2082,123501.43968160907
2083,139724.41108280802
2084,110315.04771914451
2085,116819.5907129684
2086,93320.5229567757
2087,122126.6968894871
2088,99130.39031622926
2089,77938.68581049335
2090,135857.151568281
2091,113675.96006712783
2092,130990.96847000935
2093,116294.51691807069
2094,117735.85839063753
2095,146547.82690633845
2096,75057.5703072382
2097,90961.75246016592
2098,139365.57743626158
2099,57447.306535167736
2100,83600.58802313963
2101,120629.62723544467
2102,123687.89003429984
2103,102435.18471478779
2104,131446.34062099003
2105,123394.98613519881
2106,66588.85537922921
2107,229599.5292525939
2108,113837.59787446636
2109,107351.24766200708
2110,132286.19782920985
2111,136457.0698784377
2112,140950.26711576447
2113,121097.79345369936
2114,112650.86743654714
2115,164030.97847486666
2116,120230.9542386258
2117,146975.19886818746
2118,125002.94845479504
2119,106886.6311585887
2120,119338.10886272679
2121,115724.18191941241
2122,108028.95131158353
2123,87160.00237392695
2124,153274.5696520234
2125,113290.78155115232
2126,147065.069056774
2127,147394.69218194857
2128,122155.03816774847
2129,91208.69327224497
2130,129262.54798442194
2131,136471.86335472943
2132,111150.40635217173
2133,114092.0487461649
2134,123487.74899135655
2135,93068.97403885826
2136,87620.3022522789
2137,111220.89479716808
2138,131192.0716589765
2139,148368.7273596329
2140,142032.26198862362
2141,149423.84927900563
2142,126705.00928041953
2143,150952.8575275741
2144,126917.30518029192
2145,137626.195827735
2146,154441.6977942619
2147,130610.03031755425
2148,130782.40698151749
2149,140327.0473235175
2150,224669.09171571158
2151,122869.57858154592
2152,177577.81104871014
2153,160014.69537057594
2154,106397.45510011709
2155,147315.8051928303
2156,246337.06926133
2157,251768.1873541284
2158,242665.40670357505
2159,195313.79256535415
2160,181390.9900127198
2161,244258.04212746845
2162,370535.3480003949
2163,348231.47891872405
2164,248694.7743645349
2165,190304.5843786259
2166,146420.2417473413
2167,216126.68215375175
2168,197048.4947269216
2169,190397.49150240884
2170,224615.57047628472
2171,152614.8117452997
2172,131680.29619125774
2173,176243.49091400098
2174,232518.44712876636
2175,293724.680850166
2176,330033.00295154715
2177,235257.52531980674
2178,205912.1856986738
2179,137696.47415958814
2180,203584.54363985558
2181,181880.2747544433
2182,220606.294078638
2183,179242.81630101657
2184,115397.15244023924
2185,113203.88554178594
2186,148557.41208665198
2187,160449.34385209452
2188,146972.22515767638
2189,236942.72683820556
2190,76724.20266808616
2191,84472.80160640637
2192,98054.428538458
2193,98741.58897988207
2194,98646.40758970035
2195,114410.0356588553
2196,92012.0489342339
2197,119821.20592281052
2198,165082.341404923
2199,182495.72148514405
2200,144677.2965257882
2201,145681.29569648573
2202,206886.3374007876
2203,139918.7284893335
2204,194402.97220088457
2205,119319.3788633382
2206,142221.467236095
2207,207150.04207382203
2208,263660.5215979661
2209,238450.78396995907
2210,119879.36620700371
2211,113960.88714502373
2212,109348.20919123366
2213,103248.65887386612
2214,125088.95853618726
2215,97321.60479204997
2216,130720.81907320439
2217,68971.99588179492
2218,70744.91870001543
2219,55779.92955872369
2220,72909.18881200915
2221,343985.72984716843
2222,293733.30700469384
2223,315110.78160063754
2224,207687.82331748365
2225,112335.74484070062
2226,182168.76347846666
2227,200595.1306809778
2228,263757.88551449054
2229,243841.7304741933
2230,151038.17078982788
2231,201674.11129700605
2232,176402.66762169276
2233,178830.76303558017
2234,242660.8694729576
2235,210694.33824671927
2236,289605.20166258345
2237,365268.7038591571
2238,195213.25759638558
2239,99676.85979869681
2240,159819.36959691514
2241,148926.38012876693
2242,114834.3830969409
2243,118051.47168685854
2244,103410.54974349197
2245,91166.07559650313
2246,147772.02439178986
2247,118090.34354381144
2248,131804.8773725418
2249,119583.20340884394
2250,137003.29811405906
2251,112657.04679424655
2252,179040.2599663059
2253,153885.95159636062
2254,175034.41079696213
2255,183055.12808264748
2256,177993.1252852389
2257,208968.25935154795
2258,169475.38609514156
2259,183261.88794264436
2260,160601.77814488023
2261,178678.17864274516
2262,197896.94774139408
2263,324569.9889047286
2264,377235.5427781099
2265,163603.39176541826
2266,300264.2274048435
2267,383061.0257472447
2268,430933.2559899034
2269,149544.26190559746
2270,192820.7574644548
2271,229889.76910548052
2272,193735.3729422675
2273,162636.51073026538
2274,183649.1262969106
2275,162124.22853924782
2276,207679.27535486405
2277,178255.70785134286
2278,143323.82393166143
2279,132206.89870242352
2280,120021.94603078792
2281,176888.1334835123
2282,192007.57844235928
2283,102791.04743550906
2284,108406.77305133564
2285,146094.93378411207
2286,120963.28235326799
2287,327374.8413566979
2288,264730.5337212173
2289,429708.19850121153
2290,458202.7398447369
2291,342921.3362503105
2292,518205.99062395684
2293,459536.74962585856
2294,370868.62171115953
2295,496388.8723072604
2296,271123.62530585285
2297,334994.06758167665
2298,344820.4337076537
2299,400313.55992171937
2300,356999.3222029799
2301,286240.09360817686
2302,245664.10716308013
2303,251950.6164566183
2304,242770.3057383371
2305,194926.9875728609
2306,192320.26766404705
2307,204157.40128064406
2308,224612.42699234473
2309,303407.86739494576
2310,207699.44800398863
2311,206678.86985999407
2312,171458.0813465671
2313,171510.07216293443
2314,174987.37844455885
2315,179598.6852232139
2316,198797.69182754957
2317,189389.91900898918
2318,179964.78308355366
2319,186596.3654074158
2320,183754.70059090847
2321,247675.74623746827
2322,187015.46877208733
2323,177936.84829442643
2324,187104.61813032514
2325,213447.90730371806
2326,178125.68917103254
2327,195194.90325823738
2328,227233.56203447946
2329,195535.69397696952
2330,185356.3000067857
2331,378945.7720451073
2332,393210.20671649097
2333,343363.9824190398
2334,246137.11976021028
2335,261224.61262251405
2336,322817.5274912944
2337,204797.95594324722
2338,275503.6635742999
2339,210336.97392310365
2340,395562.09548083734
2341,228415.0310862881
2342,244077.41452740654
2343,235192.5925613896
2344,216130.81179648338
2345,244745.4260983766
2346,215801.68996328567
2347,207208.5241982212
2348,238850.01602501268
2349,187910.1339516555
2350,287217.2071791031
2351,266736.1630739866
2352,253687.94194295115
2353,228709.80707836055
2354,130754.42956457639
2355,141879.7448682971
2356,154460.3854203498
2357,195755.6025646979
2358,193111.6850633048
2359,130503.91633473473
2360,121050.8474796207
2361,146976.1959777658
2362,287628.2120532366
2363,140458.2387554018
2364,160295.44782228168
2365,222466.4233190267
2366,191195.06443980432
2367,245837.9799881329
2368,227125.72823869123
2369,243433.38644996355
2370,164590.50761276775
2371,167055.3562793785
2372,192817.86276770456
2373,261549.87520416235
2374,285751.7542410762
2375,262190.0216960676
2376,280636.1143631683
2377,334043.05665991467
2378,146405.36890372384
2379,194689.28226409122
2380,146664.6436447853
2381,162218.30579324614
2382,184868.0390464185
2383,214705.7408799015
2384,254181.3554405862
2385,172296.68473923992
2386,132603.3668757863
2387,137260.41060569082
2388,92281.6987581838
2389,117718.50408253062
2390,146404.98766807944
2391,138012.6290209894
2392,118326.44564462201
2393,176737.0343997884
2394,145335.81471328888
2395,193645.48546991724
2396,147815.94757474048
2397,214783.91802255344
2398,128962.77091515504
2399,55803.03944804712
2400,64487.92134247807
2401,120482.35611117606
2402,136412.5510898975
2403,137571.4047623369
2404,150757.5191681338
2405,160226.059614329
2406,145552.00555099992
2407,123282.65883691453
2408,140131.8856142168
2409,121030.32051119553
2410,173699.24003380697
2411,116826.07147692406
2412,158163.32232479416
2413,133779.42743819614
2414,144807.61236646806
2415,131894.49201818908
2416,130209.34841664691
2417,135928.2623057233
2418,132619.65304816037
2419,130884.23169642263
2420,123921.63935896239
2421,143632.2396668413
2422,113441.32587221605
2423,133224.69007469152
2424,155463.86057442383
2425,187419.9257599064
2426,132098.41482390524
2427,128372.57439996696
2428,177813.97583156882
2429,119321.12948920079
2430,128360.13159514756
2431,102462.01047733099
2432,146162.99425799627
2433,146953.4902216466
2434,139027.82112873506
2435,155199.15403289828
2436,113690.60951763079
2437,114589.6467576823
2438,118391.90983360296
2439,100685.76735130296
2440,121349.01669104173
2441,95274.01009511446
2442,94575.40932118995
2443,121633.66619454735
2444,116024.83778337088
2445,85576.99269207864
2446,136457.63835301643
2447,166100.05083855006
2448,129588.1320409035
2449,106957.61325322739
2450,144228.0512101622
2451,120669.57936410463
2452,204998.78029908385
2453,91016.92233434765
2454,111938.59554185712
2455,117931.77154253233
2456,133222.6306267411
2457,126772.64604723176
2458,122007.21750808168
2459,106963.6679667151
2460,140031.71369946207
2461,120417.46798350316
2462,143423.76452329668
2463,120814.53645368313
2464,166942.42909039653
2465,146585.03479051092
2466,118883.40516971702
2467,142057.71147291563
2468,72764.9583337778
2469,76888.14150126911
2470,168212.40458438743
2471,200064.0351277881
2472,143221.9363162576
2473,109419.50058814217
2474,89900.95986324442
2475,215593.54064169232
2476,119303.92109793807
2477,129286.64994061303
2478,146183.00072878943
2479,105887.91609656991
2480,161408.56293796634
2481,122879.20078452436
2482,131313.79909027927
2483,117500.99185611808
2484,132568.6026033185
2485,127148.14382610697
2486,167974.68217327527
2487,177807.50824271957
2488,158554.65695247243
2489,156710.82702866543
2490,155774.8759265723
2491,87383.45947995724
2492,166787.2184771887
2493,141722.09529176744
2494,141800.90112382278
2495,93667.23350866683
2496,242131.37325229292
2497,151422.21363352385
2498,104167.44408790303
2499,86690.39064799168
2500,128029.86576763786
2501,139065.4479778474
2502,149327.82563008726
2503,107795.1021683678
2504,182048.76738998338
2505,227352.1882455043
2506,264215.3482991077
2507,273343.10065315804
2508,264390.6787012448
2509,224999.2239295513
2510,224153.87655266922
2511,174543.13310034468
2512,212243.05849080934
2513,218355.24602033306
2514,257840.1738733013
2515,147666.90710843026
2516,184364.50334138903
2517,142478.63477170726
2518,159125.93054148287
2519,223543.71086274454
2520,217052.90056231912
2521,191104.37627598748
2522,233363.72566955947
2523,119089.10214249656
2524,137650.19493938924
2525,146938.72054285687
2526,132962.66717671815
2527,118842.05049123685
2528,130638.51380836025
2529,129144.64435577027
2530,106688.6052460833
2531,254464.28826201922
2532,227466.38858620432
2533,197549.98597675833
2534,232983.3900539497
2535,320852.1923079537
2536,231091.42089734826
2537,244224.64449463142
2538,182922.28268418918
2539,183850.0949931172
2540,168640.9773727458
2541,180357.97898983053
2542,165521.57305436576
2543,134966.3726807618
2544,130464.76706377995
2545,139535.9520583267
2546,131527.8081822039
2547,139210.13033083943
2548,151033.8742029633
2549,159063.28116571115
2550,287105.6698250473
2551,141872.56535363157
2552,133008.8503485898
2553,76152.675660905
2554,99064.5574636478
2555,120358.29247401889
2556,97482.89932004438
2557,113477.87103091156
2558,171162.55149381628
2559,138548.82661747182
2560,153322.39329032984
2561,149959.42261181798
2562,136056.4153684029
2563,149176.24827914912
2564,195841.93253350226
2565,129714.41441526997
2566,172317.6280661027
2567,131906.84786064585
2568,197355.94510762522
2569,225704.62667102463
2570,119532.9497713023
2571,197063.2135361312
2572,143201.31429836835
2573,209889.6966505971
2574,256701.42458233304
2575,126602.64552113635
2576,131268.51076297258
2577,155266.77210531966
2578,86200.30118938848
2579,58458.61166013531
2580,104425.27840668776
2581,123321.84693145902
2582,115271.14595061199
2583,276809.25652656995
2584,186080.0111548037
2585,196596.1825371824
2586,212754.16224083895
2587,193038.6382543155
2588,142904.20172337955
2589,150095.993410554
2590,217225.56484899553
2591,209120.63981918799
2592,218741.92492400293
2593,263730.83350273396
2594,180272.49585472504
2595,197086.78070736444
2596,322013.9528342975
2597,176929.73831531894
2598,286081.0348429639
2599,324702.78904752457
2600,140229.02681258277
2601,152207.12202273466
2602,79202.06293631229
2603,96350.62238258151
2604,93046.11995914101
2605,76895.22218073747
2606,149477.90893686737
2607,211785.44508542144
2608,206164.31953648265
2609,166755.1020821037
2610,115088.83282631931
2611,123113.08965891125
2612,160780.90703680034
2613,135230.4169158523
2614,132950.79833808567
2615,157784.9055527364
2616,146432.88304346966
2617,163926.60410898036
2618,185307.53990551693
2619,183041.66209586867
2620,183559.90356629557
2621,172528.37022538236
2622,183695.14949683048
2623,253181.41525339766
2624,329289.2422798807
2625,278909.7493763975
2626,170873.29965234842
2627,163279.9939817933
2628,491875.88369769574
2629,464195.9168531147
2630,350561.1966339589
2631,465241.0330049806
2632,492575.19065262185
2633,308889.67232682626
2634,435334.2750956104
2635,159581.96274751922
2636,178325.01158703997
2637,180389.72335813288
2638,266297.0184586496
2639,178339.1421534216
2640,160246.26400699443
2641,108059.87280127208
2642,198041.65277109566
2643,94756.96243035981
2644,122732.8345786533
2645,102054.433158531
2646,94199.90314164813
2647,97664.83918026433
2648,150151.32519894096
2649,148735.88605379907
2650,146060.79221675347
2651,145344.1789807723
2652,410797.8189333944
2653,238159.86962460153
2654,241216.56007995646
2655,380854.2835347523
2656,322732.8791140727
2657,354607.15133946063
2658,297153.5206738855
2659,278519.7187557147
2660,336113.16087823006
2661,332045.85545635986
2662,326182.4999242261
2663,294111.5995893973
2664,290757.10652336804
2665,320731.5784463233
2666,294793.8064154934
2667,167200.43100525107
2668,177232.8826947775
2669,177343.28902613907
2670,281057.19172773126
2671,184336.1518924213
2672,199218.684276271
2673,209472.00281351706
2674,204882.6523945224
2675,169379.6193008254
2676,180718.4721313397
2677,185743.2248845603
2678,264823.9948136797
2679,264436.86221225944
2680,287972.0089189166
2681,396044.33917578595
2682,340788.60057298833
2683,460004.24626698747
2684,328103.24126432603
2685,353591.0696344867
2686,251528.0679538634
2687,341388.7508823781
2688,214668.9117304029
2689,203672.98492734786
2690,366044.3592755102
2691,190197.315883381
2692,133818.2162183493
2693,204471.7426693773
2694,128959.69894290964
2695,198466.42875717525
2696,187120.46725233013
2697,188626.57004391545
2698,198509.68434155107
2699,183324.6689790452
2700,161776.31714861648
2701,156662.14630790686
2702,106255.38957365364
2703,122999.73668624827
2704,132446.84286932484
2705,120837.39537464565
2706,118574.87276154352
2707,125236.04041660806
2708,132750.6162010133
2709,103394.2095020213
2710,132558.78630893285
2711,277157.6701558743
2712,365800.76687653834
2713,162892.1234589266
2714,153101.28091489934
2715,165450.0832830599
2716,149860.19031037609
2717,181927.77225988975
2718,225463.7796210214
2719,161421.56161466413
2720,172941.32000843962
2721,136295.60903480218
2722,159580.13488610898
2723,147087.9889599286
2724,122992.43040094675
2725,134117.84343401773
2726,146309.25658373346
2727,176068.96890873904
2728,170189.4343158575
2729,150866.21330589155
2730,147364.4905755298
2731,129520.79850284975
2732,131867.4450744645
2733,162186.86794655386
